region_id,region_type,Neighborhood,State,Metro_Area,City,County
761252,neigh,Historic Quarter,CA,"Los Angeles-Long Beach-Anaheim, CA",Agoura Hills,Los Angeles County
820721,neigh,Hillcrest,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Hobart,Lake County
760949,neigh,Bogert Park,MT,"Bozeman, MT",Bozeman,Gallatin County
820206,neigh,Watters Crossing,TX,"Dallas-Fort Worth-Arlington, TX",Allen,Collin County
827103,neigh,Mallard Pointe,TX,"Granbury, TX",Granbury,Hood County
271579,neigh,Southeast Side,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
212921,neigh,Manchester,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
269354,neigh,Joyland,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
762202,neigh,Creek Valley,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Edina,Hennepin County
276273,neigh,Comotara Mainsgate Villa,KS,"Wichita, KS",Wichita,Sedgwick County
273209,neigh,Chaldean Town,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
764101,neigh,East Shore,CA,"San Francisco-Oakland-Berkeley, CA",Alameda,Alameda County
753717,neigh,Atwater Park,MA,"Springfield, MA",Springfield,Hampden County
761500,neigh,Meadow Ridge/ Harvest Run,TX,"Dallas-Fort Worth-Arlington, TX",Carrollton,Denton County
826404,neigh,Botanica,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Jupiter,Palm Beach County
275120,neigh,Rachel Jackson Garden Club,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
417659,neigh,Farmhouse Meadows,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
274043,neigh,Holiday Park,TX,"Dallas-Fort Worth-Arlington, TX",Garland,Dallas County
268511,neigh,Swanston Estates,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
761201,neigh,Heritage Park,MI,"Ann Arbor, MI",Ypsilanti,Washtenaw County
271033,neigh,Princeton Heights,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
269931,neigh,Wilson Heights,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
761982,neigh,Martinique,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Jupiter,Palm Beach County
269923,neigh,Uplands,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
275172,neigh,Ridgeway,AL,"Mobile, AL",Eight Mile,Mobile County
275624,neigh,Sunnyvale,AL,"Mobile, AL",Semmes,Mobile County
417987,neigh,Moeller Heights,OK,"Tulsa, OK",Tulsa,Tulsa County
623371,neigh,Greater Sullivan,SC,"Greenville-Anderson, SC",Greenville,Greenville County
273936,neigh,Harpeth Valley Park,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
737964,neigh,Janita Lakes Estates,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
762841,neigh,Gail Gardener,AZ,"Prescott Valley-Prescott, AZ",Prescott,Yavapai County
260227,neigh,Riverside,IN,"Elkhart-Goshen, IN",Elkhart,Elkhart County
417129,neigh,Tyrone Landing,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
761245,neigh,Alta Mesa,CA,"Salinas, CA",Monterey,Monterey County
194773,neigh,Forest Home,NY,"Ithaca, NY",Ithaca,Tompkins County
762176,neigh,Algoma Park,WI,"Oshkosh-Neenah, WI",Oshkosh,Winnebago County
761951,neigh,Upper College Heights,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fredericksburg,Fredericksburg City
415942,neigh,Devon Triangle,OH,"Columbus, OH",Columbus,Franklin County
418068,neigh,Eastland Acres,OK,"Tulsa, OK",Tulsa,Tulsa County
416103,neigh,Carolyn Heights,CO,"Boulder, CO",Boulder,Boulder County
273330,neigh,Columbia Gardens,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
267970,neigh,Shalimar,AZ,"Phoenix-Mesa-Chandler, AZ",Tempe,Maricopa County
422827,neigh,Jennings - May St. Louis,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
270439,neigh,Montgomery Heights,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
418050,neigh,Timbercrest,OK,"Tulsa, OK",Tulsa,Tulsa County
343617,neigh,Fairmeadow,CA,"San Jose-Sunnyvale-Santa Clara, CA",Palo Alto,Santa Clara County
762787,neigh,Chesser Park,OK,"Oklahoma City, OK",Midwest City,Oklahoma County
248778,neigh,Yorktown,OK,"Tulsa, OK",Tulsa,Tulsa County
416091,neigh,West Pearl,CO,"Boulder, CO",Boulder,Boulder County
826308,neigh,Westpoint,TX,"Dallas-Fort Worth-Arlington, TX",Euless,Tarrant County
763026,neigh,El Mirador,CA,"Riverside-San Bernardino-Ontario, CA",Palm Springs,Riverside County
276220,neigh,Boulevard Bluffs,WA,"Seattle-Tacoma-Bellevue, WA",Everett,Snohomish County
764181,neigh,North Old Town,IA,"Ames, IA",Ames,Story County
7857,neigh,West Newton,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
804336,neigh,Woodlands of Plano,TX,"Dallas-Fort Worth-Arlington, TX",Plano,Collin County
269368,neigh,Lincoln Homes,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
264742,neigh,Cherry Valley,TN,"Memphis, TN-MS-AR",Bartlett,Shelby County
276381,neigh,Hollywood Cemetery, VA, Richmond, Richmond City,
266208,neigh,Riverside,SD,"Sioux Falls, SD",Sioux Falls,Minnehaha County
418107,neigh,Northwood Hills,SC,"Columbia, SC",Columbia,Richland County
763591,neigh,Skyland Terrace/Greenway Park/Grove Park,GA,"Savannah, GA",Savannah,Chatham County
417751,neigh,Shawnee Park,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
104493,neigh,Grasselli,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
764075,neigh,Southside,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
181732,neigh,Glen Lennox,NC,"Durham-Chapel Hill, NC",Chapel Hill,Orange County
418124,neigh,Midland Terrace,SC,"Columbia, SC",Columbia,Richland County
260065,neigh,Indian Hills,IL,"Springfield, IL",Springfield,Sangamon County
166770,neigh,Cedar Lake,MO,"Columbia, MO",Columbia,Boone County
415186,neigh,Glenwood,WA,"Longview, WA",Longview,Cowlitz County
30746,neigh,Capitol Hill,CO,"Fort Collins, CO",Fort Collins,Larimer County
764027,neigh,Hill Arts District,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Evanston,Cook County
417910,neigh,Esquire Estates,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
270012,neigh,Joseph Barry Subdivision,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
763409,neigh,Cottage Road Park,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
276531,neigh,Richland Heights West,AZ,"Tucson, AZ",Tucson,Pima County
761537,neigh,West Dewey Street Block,MI,"Flint, MI",Flint,Genesee County
761203,neigh,East Prospect Park,MI,"Ann Arbor, MI",Ypsilanti,Washtenaw County
225897,neigh,Cloverland Acres,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
764016,neigh,Sarah's Creek,TX,"Austin-Round Rock-Georgetown, TX",Pflugerville,Travis County
760897,neigh,Lighthouse,CA,"Sacramento-Roseville-Folsom, CA",West Sacramento,Yolo County
737869,neigh,Poman Acres,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
142483,neigh,Hoosier Acres,IN,"Bloomington, IN",Bloomington,Monroe County
272845,neigh,Bal Harbour,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
417866,neigh,Citrus Highlands,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
763238,neigh,Kids Creek,MI,"Traverse City, MI",Traverse City,Grand Traverse County
248278,neigh,Warwick,VA,"Richmond, VA",Richmond,Richmond City
763732,neigh,Lady Hill,MI,"Lansing-East Lansing, MI",Lansing,Ingham County
763091,neigh,The Point,RI,"Providence-Warwick, RI-MA",Newport,Newport County
160866,neigh,Montgomery Knolls,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Silver Spring,Montgomery County
417855,neigh,Camelot Estates,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
762838,neigh,Penn State Altoona,PA,"Altoona, PA",Altoona,Blair County
112680,neigh,Raintree,AZ,"Phoenix-Mesa-Chandler, AZ",Tempe,Maricopa County
271865,neigh,Evergreen Highlands,WA,"Portland-Vancouver-Hillsboro, OR-WA",Vancouver,Clark County
129694,neigh,Kingswood,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
276140,neigh,Woodlawn,IN,"South Bend-Mishawaka, IN-MI",South Bend,Saint Joseph County
761195,neigh,Kenworth,NC,"Hickory-Lenoir-Morganton, NC",Hickory,Catawba County
761080,neigh,Park Meadows,UT,"Heber, UT",Park City,Summit County
762569,neigh,Colony Oaks,WI,"Appleton, WI",Appleton,Outagamie County
256079,neigh,Gilmer,VA,"Roanoke, VA",Roanoke,Roanoke City
276460,neigh,Monument Avenue Park,VA,"Richmond, VA",Richmond,Richmond City
763604,neigh,Dixon Park,GA,"Savannah, GA",Savannah,Chatham County
417793,neigh,Harmon Ranch,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
343285,neigh,Northwood Estates,FL,"Tampa-St. Petersburg-Clearwater, FL",Clearwater,Pinellas County
272952,neigh,Beverly,AL,"Mobile, AL",Irvington,Mobile County
273681,neigh,Fairmont,IN,"Fort Wayne, IN",Fort Wayne,Allen County
412094,neigh,Morley,MI,"Detroit-Warren-Dearborn, MI",Dearborn,Wayne County
737927,neigh,Slater Park,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
761255,neigh,Whizin's Row, CA, Los Angeles-Long Beach-Anaheim, Los Angeles County, Agoura Hills
246912,neigh,River Oaks,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
272304,neigh,Wick Field,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
761674,neigh,Hattiesburg Historic,MS,"Hattiesburg, MS",Hattiesburg,Forrest County
762751,neigh,Hunter's Hill,TX,"Austin-Round Rock-Georgetown, TX",San Marcos,Hays County
762757,neigh,Sierra Circle,TX,"Austin-Round Rock-Georgetown, TX",San Marcos,Hays County
272115,neigh,Halyard Park,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
763303,neigh,Rivercreek,IN,"Elkhart-Goshen, IN",Elkhart,Elkhart County
623372,neigh,Green Ave,SC,"Greenville-Anderson, SC",Greenville,Greenville County
762264,neigh,West Riverside,FL,"Port St. Lucie, FL",Stuart,Martin County
762660,neigh,Worley Street Park,MO,"Columbia, MO",Columbia,Boone County
422844,neigh,North Hi Mount,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
274242,neigh,Lakefront,NY,"Syracuse, NY",Syracuse,Onondaga County
269645,neigh,Near West Side,IN,"Bloomington, IN",Bloomington,Monroe County
272269,neigh,Timmerman Airport, WI," Milwaukee-Waukesha, WI", Milwaukee County, Milwaukee
416448,neigh,Country,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
761200,neigh,Woods Road,MI,"Ann Arbor, MI",Ypsilanti,Washtenaw County
762490,neigh,Homestead Hills,CO,"Denver-Aurora-Lakewood, CO",Parker,Douglas County
276143,neigh,Woodlea,MS,"Jackson, MS",Jackson,Hinds County
269895,neigh,Radnor-Winston,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
343630,neigh,East Carnegie,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
761758,neigh,Paradise Acres,CO,"Denver-Aurora-Lakewood, CO",Arvada,Jefferson County
269655,neigh,Park Ridge,IN,"Bloomington, IN",Bloomington,Monroe County
251872,neigh,Seaview,CA,"Salinas, CA",Pacific Grove,Monterey County
417892,neigh,University Hills,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
764120,neigh,Ellsworth Romig,IN,"Lafayette-West Lafayette, IN",Lafayette,Tippecanoe County
738086,neigh,Young's Park,KS,"Kansas City, MO-KS",Overland Park,Johnson County
763263,neigh,First Addition,CA,"Salinas, CA",Pacific Grove,Monterey County
343972,neigh,Laurel Park,FL,"North Port-Sarasota-Bradenton, FL",Sarasota,Sarasota County
270527,neigh,Towne Park,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
761959,neigh,Tuscany,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Jupiter,Palm Beach County
273866,neigh,Grand Sunrise,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Ana,Orange County
422837,neigh,Mistletoe Heights,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
271010,neigh,MacFarlane, OH," Dayton-Kettering, OH", Montgomery County, Dayton
273361,neigh,Cottonwood Village,KS,"Wichita, KS",Wichita,Sedgwick County
274640,neigh,Naylor,AZ,"Tucson, AZ",Tucson,Pima County
761995,neigh,Goddard Heights,KS,"Kansas City, MO-KS",Shawnee,Johnson County
422856,neigh,Poynter Crossing,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
262157,neigh,Oldtown,CA,"San Diego-Chula Vista-Carlsbad, CA",National City,San Diego County
274789,neigh,Northpointe Estate,MS,"Jackson, MS",Jackson,Hinds County
342685,neigh,Mansion Area,NY,"Albany-Schenectady-Troy, NY",Albany,Albany County
110192,neigh,Pleasant Grove,AR,"Jonesboro, AR",Jonesboro,Craighead County
275337,neigh,Seversville,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
276656,neigh,Westlake,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
343325,neigh,Del Oro Groves,FL,"Tampa-St. Petersburg-Clearwater, FL",Clearwater,Pinellas County
760927,neigh,Larchmont Estates,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union,Union County
124745,neigh,Hogan,FL,"Jacksonville, FL",Jacksonville,Duval County
763105,neigh,South Causeway,FL,"Deltona-Daytona Beach-Ormond Beach, FL",New Smyrna Beach,Volusia County
275928,neigh,Washington Park,VA,"Richmond, VA",Richmond,Richmond City
412418,neigh,Norwich,VA,"Roanoke, VA",Roanoke,Roanoke City
268056,neigh,Center City,IL,"Danville, IL",Danville,Vermilion County
422861,neigh,Ridglea,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
417714,neigh,Southmoore,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
761841,neigh,North River Fronts,WI,"Eau Claire, WI",Eau Claire,Eau Claire County
763231,neigh,Beekman Manor,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Kendall Park,Middlesex County
417687,neigh,Rancho Cimarron,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
761558,neigh,WIN,CA,"San Diego-Chula Vista-Carlsbad, CA",Escondido,San Diego County
737944,neigh,Salem College,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
270510,neigh,Spruce Park,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
764205,neigh,Wonderland,TX,"College Station-Bryan, TX",Bryan,Brazos County
764117,neigh,Gates Park,IA,"Waterloo-Cedar Falls, IA",Waterloo,Black Hawk County
762980,neigh,Downtown,FL,"Orlando-Kissimmee-Sanford, FL",Lake Mary,Seminole County
417971,neigh,Florence Park South,OK,"Tulsa, OK",Tulsa,Tulsa County
412034,neigh,Franklin,IN,"Marion, IN",Marion,Grant County
192586,neigh,Lincoln Park,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rockville,Montgomery County
343384,neigh,Lafayette Place,IN,"Fort Wayne, IN",Fort Wayne,Allen County
147326,neigh,Eastern,MI,"Lansing-East Lansing, MI",Lansing,Ingham County
131406,neigh,Rockdale,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
761722,neigh,Lower Greenlaw Esates,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
343536,neigh,Highlands Community,WI,"Madison, WI",Madison,Dane County
269625,neigh,Eastside,IN,"Bloomington, IN",Bloomington,Monroe County
275561,neigh,Stanford Estates,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
259568,neigh,Lynwood,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
762991,neigh,Euclid Triangle,IN,"Marion, IN",Marion,Grant County
416423,neigh,Valley West,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
248275,neigh,Warrenton,OK,"Tulsa, OK",Tulsa,Tulsa County
418086,neigh,Archer Heights,OK,"Tulsa, OK",Tulsa,Tulsa County
761770,neigh,Indian Trails,AR,"Jonesboro, AR",Jonesboro,Craighead County
274566,neigh,Mobile Terrace,AL,"Mobile, AL",Mobile,Mobile County
763806,neigh,Cherry Hill Estates,MI,"Detroit-Warren-Dearborn, MI",Dearborn,Wayne County
417664,neigh,Lamoreaux Farms,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
127749,neigh,Chelsea Heights,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Decatur,Dekalb County
274844,neigh,Oakdale,AL,"Mobile, AL",Mobile,Mobile County
417191,neigh,North East Terraces,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
761821,neigh,Bryn Mawr Heights,IA,"Iowa City, IA",Iowa City,Johnson County
130983,neigh,Pineview,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
416183,neigh,Bayway Isles,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
268567,neigh,Village Homes,CA,"Sacramento-Roseville-Folsom, CA",Davis,Yolo County
274521,neigh,Middle Village,WI,"Oshkosh-Neenah, WI",Oshkosh,Winnebago County
274538,neigh,Mill Hill,NJ,"Trenton-Princeton, NJ",Trenton,Mercer County
422845,neigh,North Lake Worth,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
417823,neigh,West Enders,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
269337,neigh,Hanover West,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
270973,neigh,Carillon,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
25227,neigh,Hyannis Port,MA,"Barnstable Town, MA",Barnstable,Barnstable County
416495,neigh,Stardust Acres,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
417118,neigh,Pasadena Vista,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
763088,neigh,Historic Hill,RI,"Providence-Warwick, RI-MA",Newport,Newport County
764176,neigh,Westside,IA,"Ames, IA",Ames,Story County
209188,neigh,Childs,OR,"Portland-Vancouver-Hillsboro, OR-WA",Lake Oswego,Clackamas County
268369,neigh,Oeste Manor,CA,"Sacramento-Roseville-Folsom, CA",Davis,Yolo County
187104,neigh,Western,IN,"Muncie, IN",Muncie,Delaware County
271011,neigh,Madden Hills,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
115467,neigh,Hamilton Branch,CA,nan,Westwood,Plumas County
273926,neigh,Hanover Academy,NJ,"Trenton-Princeton, NJ",Trenton,Mercer County
760923,neigh,Oak Road Meadows,TN,"Memphis, TN-MS-AR",Bartlett,Shelby County
268371,neigh,Old Davis North,CA,"Sacramento-Roseville-Folsom, CA",Davis,Yolo County
219755,neigh,Lippett Estates,RI,"Providence-Warwick, RI-MA",Cumberland,Providence County
764116,neigh,Cityview,IA,"Waterloo-Cedar Falls, IA",Waterloo,Black Hawk County
761044,neigh,Fox Meadows,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Edina,Hennepin County
762531,neigh,Davis West,CA,"San Francisco-Oakland-Berkeley, CA",San Leandro,Alameda County
269046,neigh,Lake Mann Gardens,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
276551,neigh,Santa Rita Park,AZ,"Tucson, AZ",Tucson,Pima County
762050,neigh,Eastside Park,CO,"Fort Collins, CO",Fort Collins,Larimer County
763996,neigh,Saxony,TX,"Austin-Round Rock-Georgetown, TX",Pflugerville,Travis County
260925,neigh,Cottonwood,CO,"Fort Collins, CO",Fort Collins,Larimer County
274302,neigh,Liberty Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Jersey City,Hudson County
216509,neigh,Twin Oaks,AR,"Jonesboro, AR",Jonesboro,Craighead County
761659,neigh,Arcadia-Sunset,MS,"Hattiesburg, MS",Hattiesburg,Forrest County
416718,neigh,Maplewood Neights,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
272862,neigh,Barrio Viejo,AZ,"Tucson, AZ",Tucson,Pima County
417758,neigh,Pecos Aldea,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
416179,neigh,Causeway Isles,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
198245,neigh,Stone Ridge,CO,"Fort Collins, CO",Fort Collins,Larimer County
226807,neigh,Germantown,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
761411,neigh,Garrad Woods,GA,"Columbus, GA-AL",Columbus,Muscogee County
37544,neigh,Central Brambleton,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
403476,neigh,Swallow Circle - Baywood,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
416509,neigh,Patricia Heights,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
762383,neigh,Bellamah,NM,"Santa Fe, NM",Santa Fe,Santa Fe County
762723,neigh,Orchard Hills,WI,"Milwaukee-Waukesha, WI",West Allis,Milwaukee County
267139,neigh,Colonial Heights,NC,"Greenville, NC",Greenville,Pitt County
343513,neigh,Nobel Park,WI,"Madison, WI",Madison,Dane County
763395,neigh,East Fairmount,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
273898,neigh,Greenville,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
184694,neigh,Valle Crucis,NC,"Boone, NC",Banner Elk,Watauga County
417863,neigh,East Orangewood Estates,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
762600,neigh,Northland-Parker,MO,"Columbia, MO",Columbia,Boone County
422797,neigh,Far East,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
274512,neigh,Michigan Avenue,IN,"Fort Wayne, IN",Fort Wayne,Allen County
761026,neigh,Eliot View,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Louis Park,Hennepin County
271271,neigh,Park Ridge,WI,"Milwaukee-Waukesha, WI",Wauwatosa,Milwaukee County
243905,neigh,Gravel Hill,VA,"Richmond, VA",Richmond,Richmond City
230557,neigh,Whites Creek,WA,"Port Angeles, WA",Port Angeles,Clallam County
343984,neigh,Lido Key,FL,"North Port-Sarasota-Bradenton, FL",Sarasota,Sarasota County
343398,neigh,Victoria Park,IN,"Fort Wayne, IN",Fort Wayne,Allen County
