region_id,region_type,City,State,Metro Area,County
46230,city,Leslie,AR,,Searcy County
35273,city,Cobbtown,GA,,Tattnall County
46650,city,Mountain Pine,AR,"Hot Springs, AR",Garland County
52102,city,Francestown,NH,"Manchester-Nashua, NH",Hillsborough County
52173,city,Garfield,GA,"Statesboro, GA",Emanuel County
29645,city,Ghent,WV,"Beckley, WV",Raleigh County
15069,city,Calcium,NY,"Watertown-Fort Drum, NY",Jefferson County
50478,city,Pescadero,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County
52953,city,Lewistown,OH,"Bellefontaine, OH",Logan County
4942,city,Gowrie,IA,"Fort Dodge, IA",Webster County
34746,city,West Hurley,NY,"Kingston, NY",Ulster County
40626,city,Rollingwood,TX,"Austin-Round Rock-Georgetown, TX",Travis County
22520,city,Porterdale,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Newton County
10909,city,Collbran,CO,"Grand Junction, CO",Mesa County
13813,city,Shenandoah Junction,WV,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson County
24070,city,Chittenden,VT,"Rutland, VT",Rutland County
28374,city,Colmar Manor,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
22019,city,Le Roy,MN,"Austin, MN",Mower County
396093,city,Greater Galesburg,MI,"Kalamazoo-Portage, MI",Kalamazoo County
9321,city,Wrightsville Beach,NC,"Wilmington, NC",New Hanover County
10516,city,Bradford,NH,"Concord, NH",Merrimack County
22430,city,Pilot Hill,CA,"Sacramento-Roseville-Folsom, CA",El Dorado County
48088,city,Unionville,IN,"Bloomington, IN",Monroe County
27937,city,Whitleyville,TN,"Cookeville, TN",Jackson County
20565,city,South Hero,VT,"Burlington-South Burlington, VT",Grand Isle County
22499,city,Pond Creek,OK,,Grant County
31575,city,Flintstone,MD,"Cumberland, MD-WV",Allegany County
43861,city,Allons,TN,"Cookeville, TN",Clay County
12142,city,Jonestown,TX,"Austin-Round Rock-Georgetown, TX",Travis County
34815,city,White Oak,GA,"St. Marys, GA",Camden County
4289,city,Cyril,OK,,Caddo County
20854,city,Truro,MA,"Barnstable Town, MA",Barnstable County
30498,city,Blue River,OR,"Eugene-Springfield, OR",Lane County
56183,city,Palmyra,TN,"Clarksville, TN-KY",Montgomery County
18469,city,Hardwick Township,NJ,"Allentown-Bethlehem-Easton, PA-NJ",Warren County
38663,city,Geary,OK,"Oklahoma City, OK",Blaine County
125787,city,Plantation Mobile Home Park,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
19927,city,Philo,IL,"Champaign-Urbana, IL",Champaign County
52764,city,Keuka Park,NY,"Rochester, NY",Yates County
31527,city,Falls of Rough,KY,,Grayson County
22268,city,Nags Head,NC,"Kill Devil Hills, NC",Dare County
40870,city,Shelbyville,MO,,Shelby County
8083,city,Bingham Farms,MI,"Detroit-Warren-Dearborn, MI",Oakland County
21586,city,Avon by the Sea,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County
25273,city,Island Heights,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
36315,city,Wyoming,NY,,Wyoming County
200986,city,Gloria Glens Park,OH,"Cleveland-Elyria, OH",Medina County
27713,city,Vinita Park,MO,"St. Louis, MO-IL",Saint Louis County
40475,city,Quantico,MD,"Salisbury, MD-DE",Wicomico County
29113,city,Pierce,CO,"Greeley, CO",Weld County
37611,city,Brooklyn Heights,OH,"Cleveland-Elyria, OH",Cuyahoga County
55036,city,Warner Springs,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
56056,city,Eagletown,OK,,McCurtain County
48717,city,Bonifay,FL,,Holmes County
20365,city,Sardis City,AL,"Gadsden, AL",Etowah County
35425,city,Gans,OK,"Fort Smith, AR-OK",Sequoyah County
8383,city,Berry Creek,CA,"Chico, CA",Butte County
46018,city,Kenwood,CA,"Santa Rosa-Petaluma, CA",Sonoma County
35849,city,Rawlings,MD,"Cumberland, MD-WV",Allegany County
41565,city,Warson Woods,MO,"St. Louis, MO-IL",Saint Louis County
36429,city,Tollhouse,CA,"Fresno, CA",Fresno County
53663,city,Oakland,MO,"St. Louis, MO-IL",Saint Louis County
46008,city,Kenansville,FL,"Orlando-Kissimmee-Sanford, FL",Osceola County
37378,city,Benld,IL,"St. Louis, MO-IL",Macoupin County
22736,city,Woodbridge,CA,"Stockton, CA",San Joaquin County
11612,city,Glandorf,OH,,Putnam County
41713,city,Williams Bay,WI,"Whitewater, WI",Walworth County
25488,city,Lakeville,OH,"Ashland, OH",Holmes County
24157,city,Colfax,IN,"Frankfort, IN",Clinton County
16344,city,Paris,OH,"Canton-Massillon, OH",Stark County
36299,city,Swanville,MN,,Morrison County
398993,city,Brighton,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County
25286,city,Jackson Center,OH,"Sidney, OH",Shelby County
54453,city,Sodus,MI,"Niles, MI",Berrien County
32133,city,Idyllwild,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
51195,city,Burneyville,OK,"Ardmore, OK",Love County
54236,city,Royalston,MA,"Worcester, MA-CT",Worcester County
8238,city,Depoe Bay,OR,"Newport, OR",Lincoln County
16088,city,Yalaha,FL,"Orlando-Kissimmee-Sanford, FL",Lake County
173029,city,Grantwood Village,MO,"St. Louis, MO-IL",Saint Louis County
9145,city,Odell,IL,"Pontiac, IL",Livingston County
7070,city,Sidney,MI,"Grand Rapids-Kentwood, MI",Montcalm County
8113,city,Cazadero,CA,"Santa Rosa-Petaluma, CA",Sonoma County
24537,city,Edgeworth,PA,"Pittsburgh, PA",Allegheny County
11356,city,Euharlee,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County
204814,city,Central High,OK,"Duncan, OK",Stephens County
47496,city,Sabillasville,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County
9566,city,Goodland,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Newton County
43885,city,Ama,LA,"New Orleans-Metairie, LA",Saint Charles Parish
28584,city,Glide,OR,"Roseburg, OR",Douglas County
28782,city,Jean,NV,"Las Vegas-Henderson-Paradise, NV",Clark County
25969,city,Montville,OH,"Cleveland-Elyria, OH",Geauga County
13987,city,Stantonville,TN,,McNairy County
33141,city,North Beach,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County
6690,city,Raymond,NE,"Lincoln, NE",Lancaster County
41981,city,Babbitt,MN,"Duluth, MN-WI",Saint Louis County
398675,city,Waterford,VT,,Caledonia County
182732,city,Mar-Mac,NC,"Goldsboro, NC",Wayne County
3322,city,Addy,WA,"Spokane-Spokane Valley, WA",Stevens County
48842,city,Claycomo,MO,"Kansas City, MO-KS",Clay County
39301,city,La Honda,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County
13799,city,Sharps Chapel,TN,"Knoxville, TN",Union County
50374,city,Maribel,WI,"Manitowoc, WI",Manitowoc County
21634,city,Brookside Village,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County
35079,city,Arrington,VA,"Charlottesville, VA",Nelson County
44926,city,Dexter,KY,"Murray, KY",Calloway County
19948,city,Pine Lake,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County
26887,city,Ryan,OK,,Jefferson County
22826,city,Rouseville,PA,"Oil City, PA",Venango County
27063,city,Shelburne,MA,"Springfield, MA",Franklin County
6822,city,Rolling Hills,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
56366,city,Meredosia,IL,"Jacksonville, IL",Morgan County
15417,city,Drake,CO,"Fort Collins, CO",Larimer County
398888,city,Boothbay Harbor,ME,,Lincoln County
51984,city,Fairmount Heights,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
23894,city,Butlerville,IN,"North Vernon, IN",Jennings County
33353,city,Patton,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County
51891,city,Ellsworth,MI,,Antrim County
54224,city,Round Lake,NY,"Albany-Schenectady-Troy, NY",Saratoga County
16799,city,Arkoma,OK,"Fort Smith, AR-OK",Le Flore County
36001,city,McCaysville,GA,,Fannin County
52098,city,Fox Island,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County
12269,city,Lake Hamilton,FL,"Lakeland-Winter Haven, FL",Polk County
36011,city,Newell,IA,"Storm Lake, IA",Buena Vista County
11688,city,Gravel Switch,KY,"Danville, KY",Marion County
19707,city,Nunn,CO,"Greeley, CO",Weld County
32677,city,Mantoloking,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
52458,city,Hazel,KY,"Murray, KY",Calloway County
5116,city,Helen,GA,,White County
10802,city,Chesilhurst,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
43033,city,Sardis,TN,,Henderson County
27165,city,South Fallsburg,NY,,Sullivan County
16729,city,Alma,CO,"Denver-Aurora-Lakewood, CO",Park County
17872,city,East Hazel Crest,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
35140,city,Bratenahl,OH,"Cleveland-Elyria, OH",Cuyahoga County
35129,city,Au Gres,MI,,Arenac County
55932,city,Inyokern,CA,"Visalia, CA",Tulare County
41236,city,Tillson,NY,"Kingston, NY",Ulster County
14980,city,Barnet,VT,,Caledonia County
34240,city,Taylor,AR,"Magnolia, AR",Lafayette County
34343,city,Trufant,MI,"Grand Rapids-Kentwood, MI",Montcalm County
9525,city,West Stockbridge,MA,"Pittsfield, MA",Berkshire County
51326,city,Cement,OK,"Oklahoma City, OK",Caddo County
398332,city,Paris,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County
5370,city,Kahuku,HI,"Urban Honolulu, HI",Honolulu County
16176,city,Russells Point,OH,"Bellefontaine, OH",Logan County
39679,city,Maybrook,NY,"Poughkeepsie-Newburgh-Middletown, NY",Orange County
12556,city,Marcola,OR,"Eugene-Springfield, OR",Lane County
396827,city,East Lake-Orient Park,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
29955,city,Fancy Farm,KY,"Mayfield, KY",Carlisle County
39411,city,Leslie,GA,"Americus, GA",Sumter County
52740,city,Kelso,TN,,Lincoln County
11150,city,Drain,OR,"Roseburg, OR",Douglas County
42203,city,Kittredge,CO,"Denver-Aurora-Lakewood, CO",Jefferson County
43498,city,Shokan,NY,"Kingston, NY",Ulster County
9876,city,Eastpoint,FL,,Franklin County
56665,city,Viola,KS,"Wichita, KS",Sedgwick County
9973,city,Vienna,MD,"Cambridge, MD",Dorchester County
20234,city,Romney,IN,"Lafayette-West Lafayette, IN",Tippecanoe County
20827,city,Topping,VA,,Middlesex County
47793,city,Spiro,OK,,Le Flore County
23190,city,Bushwood,MD,"California-Lexington Park, MD",Saint Marys County
5338,city,Jenera,OH,"Findlay, OH",Hancock County
7035,city,Shaver Lake,CA,"Fresno, CA",Fresno County
23569,city,Bailey,MI,"Muskegon, MI",Muskegon County
27979,city,Windsor,MA,"Pittsfield, MA",Berkshire County
398636,city,Egremont,MA,"Pittsfield, MA",Berkshire County
12940,city,New Germany,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver County
54065,city,Rantoul,KS,"Ottawa, KS",Franklin County
56660,city,Village of Loch Lloyd,MO,"Kansas City, MO-KS",Cass County
48578,city,Woolford,MD,"Cambridge, MD",Dorchester County
51050,city,Bly,OR,"Klamath Falls, OR",Klamath County
52665,city,Jamaica Beach,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County
198017,city,South Corning,NY,"Corning, NY",Steuben County
27675,city,Vernon,IN,"North Vernon, IN",Jennings County
54635,city,Surfside Beach,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County
21067,city,Verona,OH,"Dayton-Kettering, OH",Preble County
24406,city,Donnelsville,OH,"Springfield, OH",Clark County
46631,city,Mount Charleston,NV,"Las Vegas-Henderson-Paradise, NV",Clark County
255422,city,Clearview,WV,"Wheeling, WV-OH",Ohio County
54740,city,Tribes Hill,NY,"Amsterdam, NY",Montgomery County
22166,city,Haskins,OH,"Toledo, OH",Wood County
40209,city,Owenton,KY,,Owen County
12214,city,Kirkland,WA,"Seattle-Tacoma-Bellevue, WA",King County
7217,city,Springdale,AR,"Fayetteville-Springdale-Rogers, AR",Washington County
4329,city,Deerfield Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
50742,city,Apple Valley,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
10889,city,Cocoa,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County
30394,city,Bel Air,MD,"Baltimore-Columbia-Towson, MD",Harford County
19055,city,Littleton,CO,"Denver-Aurora-Lakewood, CO",Jefferson County
10627,city,Burlington,NC,"Burlington, NC",Alamance County
8384,city,Fountain Valley,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
9662,city,Oregon City,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County
30527,city,Bonita Springs,FL,"Cape Coral-Fort Myers, FL",Lee County
27771,city,Warren,OH,"Youngstown-Warren-Boardman, OH-PA",Trumbull County
10264,city,Bartlett,TN,"Memphis, TN-MS-AR",Shelby County
14603,city,Weymouth,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County
53381,city,Monroe,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County
4151,city,Coconut Creek,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
43956,city,Asheboro,NC,"Greensboro-High Point, NC",Randolph County
54409,city,Shoreline,WA,"Seattle-Tacoma-Bellevue, WA",King County
45644,city,Hanover,PA,"York-Hanover, PA",York County
52547,city,Hollister,CA,"San Jose-Sunnyvale-Santa Clara, CA",San Benito County
14730,city,Wyoming,MI,"Grand Rapids-Kentwood, MI",Kent County
28948,city,Owings Mills,MD,"Baltimore-Columbia-Towson, MD",Baltimore County
56814,city,Somerset,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County
51208,city,Butler,PA,"Pittsburgh, PA",Butler County
39306,city,La Puente,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
399297,city,Muskegon,MI,"Muskegon, MI",Muskegon County
37464,city,Blue Springs,MO,"Kansas City, MO-KS",Jackson County
54111,city,Revere,MA,"Boston-Cambridge-Newton, MA-NH",Suffolk County
32955,city,Morristown,TN,"Morristown, TN",Hamblen County
5445,city,Klamath Falls,OR,"Klamath Falls, OR",Klamath County
39967,city,New Brunswick,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
11274,city,El Centro,CA,"El Centro, CA",Imperial County
29898,city,Delaware,OH,"Columbus, OH",Delaware County
4854,city,Garner,NC,"Raleigh-Cary, NC",Wake County
39775,city,Middleburg,FL,"Jacksonville, FL",Clay County
48433,city,West Monroe,LA,"Monroe, LA",Ouachita Parish
28066,city,Zanesville,OH,"Zanesville, OH",Muskingum County
13364,city,Port Arthur,TX,"Beaumont-Port Arthur, TX",Jefferson County
29143,city,Lincoln,CA,"Sacramento-Roseville-Folsom, CA",Placer County
33306,city,Palm Desert,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
31119,city,Crossville,TN,"Crossville, TN",Cumberland County
30872,city,Chicopee,MA,"Springfield, MA",Hampden County
3425,city,Apple Valley,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County
51464,city,Coatesville,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County
10068,city,Alexandria,LA,"Alexandria, LA",Rapides Parish
27808,city,Wayne,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County
126356,city,Tamiami,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
52082,city,Fort Walton Beach,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County
23635,city,Beaumont,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County
23302,city,Brookhaven,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County
33151,city,North Fort Myers,FL,"Cape Coral-Fort Myers, FL",Lee County
29592,city,Spanaway,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County
24265,city,Crestview,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County
24349,city,Delano,CA,"Bakersfield, CA",Kern County
47071,city,Perth Amboy,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
55296,city,Zephyrhills,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County
12817,city,Montrose,CO,"Montrose, CO",Montrose County
46194,city,Leawood,KS,"Kansas City, MO-KS",Johnson County
124045,city,Country Club,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
396869,city,Palm River-Clair Mel,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
398744,city,Merton,WI,"Milwaukee-Waukesha, WI",Waukesha County
45562,city,Greenville,RI,"Providence-Warwick, RI-MA",Providence County
26367,city,Palm Springs North,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
9655,city,Jonesborough,TN,"Johnson City, TN",Washington County
32157,city,Inverness,FL,"Homosassa Springs, FL",Citrus County
20404,city,Seatac,WA,"Seattle-Tacoma-Bellevue, WA",King County
4204,city,Cooper City,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
55253,city,Woodridge,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
54600,city,Sugar Hill,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County
397752,city,West Bend,WI,"Milwaukee-Waukesha, WI",Washington County
25157,city,Holladay,UT,"Salt Lake City, UT",Salt Lake County
46887,city,Olivehurst,CA,"Yuba City, CA",Yuba County
37206,city,Atascadero,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County
43775,city,Willingboro Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County
39971,city,New City,NY,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County
30276,city,Ashtabula,OH,"Ashtabula, OH",Ashtabula County
36164,city,Port Chester,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
14495,city,Watertown,WI,"Beaver Dam, WI",Dodge County
10581,city,Brownstown,MI,"Detroit-Warren-Dearborn, MI",Wayne County
43839,city,Alabaster,AL,"Birmingham-Hoover, AL",Shelby County
189314,city,Lawrence Township,NJ,"Trenton-Princeton, NJ",Mercer County
7116,city,Socorro,TX,"El Paso, TX",El Paso County
21536,city,Channelview,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County
38352,city,Elizabethtown,PA,"Lancaster, PA",Lancaster County
53015,city,Locust Grove,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County
13005,city,North Andover,MA,"Boston-Cambridge-Newton, MA-NH",Essex County
18881,city,La Porte,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County
6256,city,Norwood,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County
34393,city,University Park,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
10223,city,Austintown,OH,"Youngstown-Warren-Boardman, OH-PA",Mahoning County
399108,city,Adrian,MI,"Adrian, MI",Lenawee County
5844,city,Mayfield,KY,"Mayfield, KY",Graves County
32736,city,Matewan,WV,,Mingo County
5787,city,Mansfield,MA,"Providence-Warwick, RI-MA",Bristol County
34247,city,Temperance,MI,"Monroe, MI",Monroe County
46314,city,Los Alamitos,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
37394,city,Berlin,CT,"Hartford-East Hartford-Middletown, CT",Hartford County
7022,city,Sewickley,PA,"Pittsburgh, PA",Allegheny County
26373,city,Palmyra,PA,"Lebanon, PA",Lebanon County
31854,city,Greenfield,CA,"Salinas, CA",Monterey County
53954,city,Ponte Vedra,FL,"Jacksonville, FL",Saint Johns County
31705,city,Garrison,MT,,Powell County
6502,city,Pikeville,NC,"Goldsboro, NC",Wayne County
42304,city,Leeds,AL,"Birmingham-Hoover, AL",Jefferson County
397684,city,Haddon Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
6658,city,Quarryville,PA,"Lancaster, PA",Lancaster County
9504,city,Saint Clair,MI,"Detroit-Warren-Dearborn, MI",Saint Clair County
12901,city,Napoleon,OH,,Henry County
396479,city,Pennsville,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Salem County
12064,city,Irvine,KY,"Richmond-Berea, KY",Estill County
11951,city,Hollywood,MD,"California-Lexington Park, MD",Saint Marys County
28784,city,Jefferson,WI,"Watertown-Fort Atkinson, WI",Jefferson County
14134,city,Thurmont,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County
21901,city,Elmer,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Salem County
21813,city,Helotes,TX,"San Antonio-New Braunfels, TX",Bexar County
20195,city,River Ridge,LA,"New Orleans-Metairie, LA",Jefferson Parish
17081,city,Bluff City,TN,"Kingsport-Bristol, TN-VA",Sullivan County
4604,city,Erwin,TN,"Johnson City, TN",Unicoi County
37363,city,Bellmawr,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
32196,city,Jamestown,TN,,Fentress County
20629,city,Star,ID,"Boise City, ID",Ada County
6015,city,Monroe,OH,"Cincinnati, OH-KY-IN",Butler County
11928,city,Hitchcock,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County
827221,city,Macedon,NY,"Rochester, NY",Wayne County
4924,city,Goddard,KS,"Wichita, KS",Sedgwick County
